minutes_roll_3,api_shots_total_roll_3,threat_roll_5,element,value,assists_roll_5,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,threat_roll_3,influence_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,goals_scored_roll_5,api_key_passes_roll_5,api_goals_roll_3,total_points_roll_3,round,api_goals_roll_5,minutes_roll_5,assists_roll_3,influence_roll_3,api_shots_on_roll_3,api_key_passes_roll_3,goals_conceded_roll_3,api_assists_roll_3,bps_roll_3,goals_scored_roll_3,api_assists_roll_5,api_shots_total_roll_5,api_shots_on_roll_5,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
3.0,0.6666666666666666,7.6,100,45,0.0,0.6666666666666666,0.0,1.48,12.666666666666666,7.0,1.4,3.6,False,3.0,2.466666666666667,0.2,0.0,0.3333333333333333,2.0,7,0.2,3.6,0.0,11.666666666666666,0.6666666666666666,0.0,0.0,0.0,9.333333333333334,0.3333333333333333,0.0,0.4,0.4,0.4,6.2,3.0,12.0
27.666666666666668,1.3333333333333333,18.4,100,45,0.0,1.3333333333333333,0.4,4.0200000000000005,30.666666666666668,21.119999999999997,3.6,16.8,True,28.0,6.7,0.6,0.0,1.0,6.0,8,0.6,16.6,0.0,35.199999999999996,1.3333333333333333,0.0,0.6666666666666666,0.0,29.0,1.0,0.0,0.8,0.8,0.8,17.4,3.0,6.0
47.333333333333336,1.3333333333333333,21.8,100,45,0.0,0.6666666666666666,0.4,5.279999999999999,23.666666666666668,27.6,4.8,30.6,False,48.0,6.333333333333333,0.8,0.2,1.0,6.0,9,0.8,30.2,0.0,34.333333333333336,1.0,0.3333333333333333,0.6666666666666666,0.0,29.666666666666668,1.0,0.0,1.2,1.0,0.8,23.4,4.0,2.0
67.66666666666667,2.0,26.8,100,46,0.0,0.6666666666666666,1.0,6.1,32.0,28.48,5.2,43.0,False,68.66666666666667,7.699999999999999,0.8,0.4,1.0,6.666666666666667,10,0.8,42.4,0.0,35.8,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,31.666666666666668,1.0,0.0,1.6,1.2,0.8,24.6,3.0,1.0
52.0,1.3333333333333333,19.2,100,46,0.0,0.0,1.4,4.64,14.0,21.479999999999997,4.2,46.6,True,52.666666666666664,3.5,0.6,0.4,0.3333333333333333,3.0,11,0.6,46.0,0.0,12.266666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,12.666666666666666,0.3333333333333333,0.0,1.2,0.8,0.4,19.4,3.0,2.0
0.0,0.0,0.0,135,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,0.0,135,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,135,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
90.0,1.0,22.0,136,60,0.0,0.0,3.0,6.9,22.0,36.4,6.0,90.0,True,90.0,6.9,1.0,1.0,1.0,6.0,1,1.0,90.0,0.0,36.4,1.0,1.0,3.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,3.0,2.0
90.0,1.5,19.5,136,60,0.0,0.0,1.5,5.35,19.5,20.5,4.0,90.0,False,90.0,5.35,0.5,1.0,0.5,4.0,2,0.5,90.0,0.0,20.5,0.5,1.0,1.5,0.0,10.5,0.5,0.0,1.5,0.5,0.0,10.5,3.0,6.0
90.0,1.3333333333333333,19.333333333333332,136,60,0.0,0.3333333333333333,1.6666666666666667,6.233333333333333,19.333333333333332,28.133333333333336,4.666666666666667,90.0,True,90.0,6.233333333333333,0.6666666666666666,1.0,0.6666666666666666,4.666666666666667,3,0.6666666666666666,90.0,0.0,28.133333333333336,0.6666666666666666,1.0,1.6666666666666667,0.0,16.666666666666668,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,16.666666666666668,3.0,1.0
83.66666666666667,1.0,14.5,136,60,0.0,0.3333333333333333,1.5,5.3,12.0,23.6,3.75,85.5,False,84.0,4.766666666666667,0.5,1.0,0.3333333333333333,3.0,4,0.5,85.25,0.0,19.333333333333332,0.3333333333333333,1.0,1.0,0.0,13.333333333333334,0.3333333333333333,0.0,1.0,0.5,0.25,14.25,3.0,2.0
75.0,0.6666666666666666,15.0,136,60,0.0,0.3333333333333333,1.8,4.68,12.0,19.56,3.4,81.4,True,75.66666666666667,4.233333333333333,0.4,0.8,0.3333333333333333,3.0,5,0.4,81.0,0.0,18.933333333333334,0.6666666666666666,0.6666666666666666,2.0,0.0,13.666666666666666,0.3333333333333333,0.0,1.0,0.6,0.2,12.4,3.0,13.0
74.66666666666667,1.3333333333333333,18.8,136,60,0.0,1.0,1.4,5.66,19.333333333333332,26.8,4.8,81.2,True,75.33333333333333,5.5,0.6,0.6,0.6666666666666666,5.333333333333333,6,0.6,80.8,0.0,28.666666666666668,1.0,0.3333333333333333,1.6666666666666667,0.0,24.666666666666668,0.6666666666666666,0.0,1.4,0.8,0.8,21.4,4.0,2.0
73.33333333333333,1.6666666666666667,19.2,136,60,0.0,1.0,1.6,5.46,25.666666666666668,27.28,4.8,76.8,False,74.0,5.6000000000000005,0.6,0.4,0.6666666666666666,5.666666666666667,7,0.6,76.2,0.0,27.666666666666668,1.3333333333333333,0.0,1.6666666666666667,0.0,24.666666666666668,0.6666666666666666,0.0,1.2,1.0,0.8,22.0,3.0,8.0
82.0,2.6666666666666665,33.8,136,61,0.0,1.6666666666666667,1.2,6.74,50.666666666666664,27.24,5.2,76.8,True,82.33333333333333,9.666666666666666,0.6,0.2,1.0,7.666666666666667,8,0.6,76.2,0.0,40.93333333333333,2.0,0.0,0.6666666666666666,0.0,34.0,1.0,0.0,1.8,1.4,1.0,22.8,4.0,5.0
82.33333333333333,3.0,48.8,136,61,0.0,0.6666666666666666,1.4,8.6,62.0,33.44,6.0,80.4,False,82.66666666666667,9.666666666666666,0.8,0.0,0.6666666666666666,5.0,9,0.8,80.0,0.0,30.400000000000002,2.3333333333333335,0.0,1.0,0.0,18.666666666666668,0.6666666666666666,0.0,2.6,2.0,1.0,24.6,3.0,2.0
90.0,2.6666666666666665,46.2,136,62,0.0,0.6666666666666666,1.2,8.639999999999999,57.0,34.2,6.0,85.4,True,90.0,9.533333333333333,0.8,0.2,0.6666666666666666,5.0,10,0.8,85.2,0.0,30.46666666666667,2.0,0.3333333333333333,1.3333333333333333,0.0,18.666666666666668,0.6666666666666666,0.0,2.4,1.8,1.0,25.0,3.0,13.0
90.0,2.3333333333333335,49.4,136,62,0.0,1.0,1.2,8.959999999999999,45.333333333333336,34.6,6.0,85.6,False,90.0,9.200000000000001,0.8,0.2,1.0,6.666666666666667,11,0.8,85.4,0.0,40.93333333333333,2.0,0.3333333333333333,1.6666666666666667,0.0,25.666666666666668,1.0,0.0,2.4,2.0,1.0,23.4,3.0,4.0
0.0,0.0,0.0,137,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,True,90.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.5,0.0,137,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,False,90.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0
0.0,0.6666666666666666,0.0,137,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,True,90.0,0.0,0.0,0.6666666666666666,0.0,0.0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,0.0
0.0,1.0,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,False,90.0,0.0,0.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,3.0,0.0
0.0,0.6666666666666666,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,True,87.33333333333333,0.0,0.0,0.8,0.0,0.0,5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,3.0,0.0
0.0,0.3333333333333333,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,True,87.33333333333333,0.0,0.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.2,0.6,0.4,0.0,0.0,4.0,0.0
0.0,0.6666666666666666,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,False,87.33333333333333,0.0,0.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.4,0.8,0.8,0.0,0.0,3.0,0.0
0.0,1.0,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,True,90.0,0.0,0.0,1.0,0.3333333333333333,0.0,8,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.4,0.8,0.8,0.0,0.0,4.0,0.0
0.0,1.0,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,False,90.0,0.0,0.0,1.2,0.3333333333333333,0.0,9,0.2,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.4,0.6,0.6,0.0,0.0,3.0,0.0
0.0,1.3333333333333333,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,True,90.0,0.0,0.0,1.0,0.3333333333333333,0.0,10,0.2,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.4,1.2,0.8,0.0,0.0,3.0,0.0
0.0,1.3333333333333333,0.0,137,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,False,88.66666666666667,0.0,0.0,0.6,0.0,0.0,11,0.2,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,1.4,0.8,0.0,0.0,3.0,0.0
21.0,0.0,2.0,178,65,0.0,0.0,1.0,0.5,2.0,2.2,1.0,22.0,False,22.0,0.5,0.0,0.0,0.0,1.0,1,0.0,21.0,0.0,2.2,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
55.5,1.0,14.5,178,65,0.0,0.0,1.5,1.65,14.5,1.1,0.5,56.0,True,56.0,1.65,0.0,0.0,0.0,0.5,2,0.0,55.5,0.0,1.1,0.5,0.0,1.5,0.0,-3.0,0.0,0.0,1.0,0.5,0.0,-3.0,4.0,2.0
57.0,0.6666666666666666,10.333333333333334,178,64,0.0,0.0,1.3333333333333333,1.7333333333333332,10.333333333333334,0.8666666666666667,1.0,57.666666666666664,False,57.666666666666664,1.7333333333333332,0.0,0.3333333333333333,0.0,1.0,3,0.0,57.0,0.0,0.8666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,2.0
72.0,1.0,9.75,178,63,0.0,0.0,1.5,1.625,12.333333333333334,1.1,1.25,60.0,True,72.66666666666667,2.0,0.0,0.25,0.0,1.3333333333333333,4,0.0,59.25,0.0,0.7333333333333334,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.0,0.0,0.75,0.25,0.0,1.75,3.0,1.0
47.0,0.3333333333333333,9.6,178,63,0.0,0.0,1.4,1.52,6.333333333333333,1.12,1.2,51.0,False,47.666666666666664,1.4333333333333333,0.0,0.2,0.0,1.6666666666666667,5,0.0,50.4,0.0,1.1333333333333335,0.0,0.3333333333333333,1.3333333333333333,0.0,5.333333333333333,0.0,0.0,0.6,0.2,0.0,2.0,3.0,11.0
34.666666666666664,1.3333333333333333,20.0,178,63,0.0,1.0,1.2,3.8,23.666666666666668,13.720000000000002,3.2,51.2,False,35.0,4.766666666666667,0.4,0.2,0.6666666666666666,4.666666666666667,6,0.4,50.8,0.0,22.733333333333334,0.6666666666666666,0.0,1.0,0.0,19.666666666666668,0.6666666666666666,0.0,1.2,0.6,0.6,11.2,3.0,1.0
42.666666666666664,1.0,15.4,178,63,0.0,1.0,1.0,3.5799999999999996,22.333333333333332,13.720000000000002,3.4,51.2,True,42.666666666666664,4.8999999999999995,0.4,0.4,0.6666666666666666,4.333333333333333,7,0.4,50.8,0.0,22.133333333333336,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,16.333333333333332,0.6666666666666666,0.0,0.8,0.4,0.6,12.4,3.0,13.0
67.33333333333333,1.6666666666666667,20.6,178,63,0.0,2.0,1.0,5.96,28.666666666666668,29.080000000000002,5.6,56.8,False,67.33333333333333,9.133333333333333,0.8,0.8,1.3333333333333333,8.333333333333334,8,0.8,56.6,0.0,47.46666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,38.333333333333336,1.3333333333333333,0.0,1.2,0.8,1.2,25.0,3.0,6.0
89.66666666666667,1.6666666666666667,24.6,178,63,0.0,1.0,1.4,7.6,20.0,36.760000000000005,6.4,61.4,True,89.66666666666667,8.333333333333334,1.0,1.2,1.0,6.666666666666667,9,1.0,61.4,0.0,39.13333333333333,1.3333333333333333,2.0,2.0,0.0,32.666666666666664,1.0,0.0,1.6,1.2,1.2,30.0,3.0,6.0
86.66666666666667,2.3333333333333335,27.6,178,64,0.0,1.0,1.2,8.78,26.666666666666668,43.120000000000005,7.4,74.6,False,86.66666666666667,10.1,1.2,1.4,1.3333333333333333,8.333333333333334,10,1.2,74.6,0.0,50.13333333333333,1.6666666666666667,2.0,1.6666666666666667,0.0,45.0,1.3333333333333333,0.0,2.0,1.4,1.2,36.2,3.0,2.0
85.0,1.6666666666666667,17.6,178,65,0.0,0.0,1.2,6.640000000000001,18.666666666666668,31.120000000000005,5.6,87.0,True,85.33333333333333,5.8999999999999995,0.8,1.4,0.6666666666666666,4.666666666666667,11,0.8,86.8,0.0,26.133333333333336,1.0,1.0,1.3333333333333333,0.0,23.666666666666668,0.6666666666666666,0.0,1.4,1.0,0.6,27.4,3.0,8.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,179,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,180,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,180,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,180,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
7.666666666666667,0.0,0.0,180,54,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.75,True,7.666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,4,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
7.666666666666667,0.0,0.0,180,54,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6,False,7.666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,5,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
9.333333333333334,0.3333333333333333,0.8,180,54,0.0,0.0,0.0,0.36,1.3333333333333333,0.8,0.4,8.4,False,14.0,0.6,0.0,0.2,0.0,0.6666666666666666,6,0.0,5.6,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,1.2,3.0,4.0
8.333333333333334,0.3333333333333333,3.0,180,54,0.2,0.0,0.0,1.38,5.0,4.6,1.2,12.4,True,13.0,2.3,0.0,0.6,0.0,1.6666666666666667,7,0.0,9.6,0.3333333333333333,7.666666666666667,0.0,1.0,0.0,0.3333333333333333,5.666666666666667,0.0,0.2,0.2,0.0,0.0,3.4,3.0,1.0
14.666666666666666,0.3333333333333333,3.0,180,53,0.2,0.0,0.2,1.42,5.0,5.0,1.4,16.2,False,19.333333333333332,2.3666666666666667,0.0,0.6,0.0,2.0,8,0.0,13.4,0.3333333333333333,8.333333333333334,0.0,1.0,0.3333333333333333,0.3333333333333333,6.333333333333333,0.0,0.2,0.2,0.0,0.0,3.8,3.0,1.0
14.0,0.3333333333333333,4.2,180,53,0.2,0.0,0.4,1.9799999999999998,5.666666666666667,5.4,1.4,13.8,True,16.666666666666668,2.6999999999999997,0.0,1.0,0.0,2.0,9,0.0,9.4,0.3333333333333333,7.666666666666667,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,5.333333333333333,0.0,0.2,0.4,0.0,0.0,4.4,3.0,1.0
10.333333333333334,0.3333333333333333,4.6,180,53,0.2,0.0,0.4,2.26,2.6666666666666665,5.68,1.6,15.6,False,13.0,1.4666666666666668,0.0,1.2,0.0,1.0,10,0.0,11.2,0.0,1.8,0.0,1.0,0.6666666666666666,0.0,3.0,0.0,0.2,0.4,0.0,0.0,5.2,3.0,1.0
5.666666666666667,0.3333333333333333,4.2,180,53,0.2,0.0,0.4,1.94,3.3333333333333335,4.88,1.6,14.6,True,11.333333333333334,1.4666666666666666,0.0,1.0,0.0,1.0,11,0.0,11.2,0.0,1.1333333333333333,0.0,1.0,0.3333333333333333,0.0,3.0,0.0,0.2,0.2,0.0,0.0,4.4,3.0,0.0
0.0,0.0,0.0,181,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,181,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,181,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,181,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,181,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,181,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,181,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
0.3333333333333333,0.0,0.0,181,48,0.0,0.0,0.0,0.02,0.0,0.2,0.2,1.6,False,2.6666666666666665,0.03333333333333333,0.0,0.0,0.0,0.3333333333333333,8,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,5.0
4.0,0.3333333333333333,8.0,181,48,0.0,0.0,0.2,1.52,13.333333333333334,7.040000000000001,1.2,3.8,True,6.333333333333333,2.533333333333333,0.2,0.0,0.3333333333333333,2.0,9,0.2,2.4,0.0,11.733333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,10.666666666666666,0.3333333333333333,0.0,0.2,0.2,0.0,6.4,3.0,1.0
4.666666666666667,0.3333333333333333,8.0,181,48,0.0,0.0,0.2,1.52,13.333333333333334,7.040000000000001,1.4,4.2,False,7.0,2.533333333333333,0.2,0.0,0.3333333333333333,2.3333333333333335,10,0.2,2.8,0.0,11.733333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,11.666666666666666,0.3333333333333333,0.0,0.2,0.2,0.0,7.0,3.0,1.0
9.333333333333334,0.3333333333333333,8.8,181,48,0.0,0.0,0.2,1.64,14.666666666666666,7.44,1.6,7.2,True,9.333333333333334,2.6999999999999997,0.2,0.0,0.3333333333333333,2.3333333333333335,11,0.2,5.8,0.0,12.066666666666668,0.3333333333333333,0.0,0.3333333333333333,0.0,12.0,0.3333333333333333,0.0,0.2,0.2,0.0,7.8,3.0,0.0
